Name:Person_55;Age:22;Gender:Female;Ethnicity:Chinese;Primary Language:Chinese
Video index;Video start time;Video name;Video end time
1;1545026496.098235;Surprise005409240.mp4;1545026505.59426
2;1545026521.117278;Surprise011603080.mp4;1545026528.297598
3;1545026540.558988;Surprise003440294.mp4;1545026550.04866
4;1545026556.679363;Surprise002712120.mp4;1545026564.92882
5;1545026577.226125;Surprise015337240.mp4;1545026584.401703
6;1545026591.343364;Surprise001913160.mp4;1545026600.937242
7;1545026604.156162;Surprise014003120.mp4;1545026610.812784
8;1545026614.344349;Surprise011018537.mp4;1545026620.087478
9;1545026623.801056;Surprise002652360.mp4;1545026628.219536
10;1545026636.564431;Angry012048128.mp4;1545026645.240521
11;1545026648.760184;Angry005044400.mp4;1545026658.63957
12;1545026662.536414;Angry012738600.mp4;1545026668.352588
13;1545026671.946998;Angry011833280.mp4;1545026688.212389
14;1545026691.952401;Angry011010680.mp4;1545026698.533117
15;1545026701.454769;Angry002613894.mp4;1545026708.744761
16;1545026711.447011;Angry010619400.mp4;1545026722.547647
17;1545026724.505235;Angry005047920.mp4;1545026730.193556
18;1545026732.969598;Angry005445120.mp4;1545026738.521118
19;1545026741.310864;Angry012421760.mp4;1545026746.104258
20;1545026749.024847;Angry010244174.mp4;1545026763.426817
21;1545026767.244157;Angry005138840.mp4;1545026773.359433
22;1545026775.559516;Angry012134720.mp4;1545026780.523942
23;1545026782.977611;Angry004556920.mp4;1545026787.100024
24;1545026790.833858;Angry013836768.mp4;1545026794.743213
25;1545026797.898656;Angry012830960.mp4;1545026802.706138
26;1545026807.661617;Angry004113320.mp4;1545026812.513689
27;1545026818.770851;Fear003839880.mp4;1545026825.60884
28;1545026828.179274;Fear013949200.mp4;1545026832.457273
29;1545026837.389141;Fear011613697.mp4;1545026842.969202
30;1545026845.301242;Fear005924440.mp4;1545026849.589454
31;1545026854.135949;Fear011855880.mp4;1545026858.802116
32;1545026861.665299;Fear005159337.mp4;1545026865.506833
33;1545026867.913106;Fear011752520.mp4;1545026872.547829
34;1545026875.814785;Fear003714360.mp4;1545026883.074796
35;1545026886.799849;Fear010839487.mp4;1545026893.663968
36;1545026896.535374;Fear011418880.mp4;1545026905.729768
37;1545026909.907102;Sad001703120.mp4;1545026916.327822
38;1545026919.434793;Sad004711640.mp4;1545026923.97679
39;1545026927.521086;Sad011441497.mp4;1545026930.858433
40;1545026933.330171;Sad013720600.mp4;1545026940.177685
41;1545026942.831478;Sad004023160.mp4;1545026948.171587
42;1545026950.954473;Sad001301520.mp4;1545026955.691279
43;1545026959.295259;Sad014611480.mp4;1545026965.490247
44;1545026968.297351;Sad002206014.mp4;1545026974.681818
45;1545026977.496468;Sad011849680.mp4;1545026983.882155
46;1545026986.766864;Sad000207560.mp4;1545026992.71348
47;1545026995.31975;Sad000510760.mp4;1545027009.120313
48;1545027012.472272;Sad003708960.mp4;1545027017.65922
49;1545027019.880938;Sad003934640.mp4;1545027024.558184
50;1545027027.321443;Sad002410291.mp4;1545027031.168255
51;1545027033.749441;Sad004117920.mp4;1545027040.92307
52;1545027045.215115;Happy010128697.mp4;1545027052.819662
53;1545027055.2718;Happy003140160.mp4;1545027061.345622
54;1545027063.776482;Happy000606080.mp4;1545027068.810634
55;1545027074.930822;Happy001335200.mp4;1545027079.845843
56;1545027082.452497;Happy002604920.mp4;1545027089.018003
57;1545027091.514052;Happy010232120.mp4;1545027097.328669
58;1545027099.879696;Happy002240480.mp4;1545027108.926804
59;1545027111.0493;Happy005542400.mp4;1545027116.928998
60;1545027118.879355;Happy010310407.mp4;1545027123.41689
61;1545027125.654696;Happy010028014.mp4;1545027130.00068
62;1545027132.968941;Happy001305160.mp4;1545027137.916091
63;1545027139.854767;Happy002830120.mp4;1545027143.897507
64;1545027147.51957;Happy000654320.mp4;1545027152.041152
65;1545027154.223034;Happy011109560.mp4;1545027158.552647
66;1545027163.054728;Happy001345207.mp4;1545027168.516393
67;1545027172.482983;Happy001719520.mp4;1545027177.481907
68;1545027179.650898;Happy002629654.mp4;1545027184.228216
69;1545027187.285476;Happy003539527.mp4;1545027192.795557
70;1545027195.851304;Happy010404607.mp4;1545027200.633584
71;1545027205.344974;Neutral012039560.mp4;1545027216.948345
72;1545027219.250051;Neutral012054280.mp4;1545027225.069851
73;1545027228.656743;Neutral013542000.mp4;1545027235.241941
74;1545027237.522011;Neutral002118640.mp4;1545027243.717233
75;1545027245.969656;Neutral002852720.mp4;1545027250.600729
76;1545027253.273293;Neutral004438447.mp4;1545027258.487517
77;1545027260.558456;Neutral000620800.mp4;1545027267.624188
78;1545027270.110449;Neutral004309120.mp4;1545027277.634555
79;1545027280.137418;Neutral011622200.mp4;1545027286.545269
80;1545027289.63829;Neutral001656240.mp4;1545027294.176277
81;1545027297.193527;Neutral002443480.mp4;1545027301.569956
82;1545027304.969536;Neutral005744520.mp4;1545027310.849333
83;1545027313.720145;Neutral011754720.mp4;1545027322.401959
84;1545027326.12119;Neutral001346600.mp4;1545027332.420059
85;1545027334.655176;Neutral012743760.mp4;1545027339.705456
86;1545027342.056953;Neutral012115800.mp4;1545027351.34466
87;1545027354.801928;Neutral010121000.mp4;1545027358.968788
88;1545027362.527971;Neutral010605600.mp4;1545027368.533275
89;1545027372.928708;Disgust010300163.mp4;1545027380.665415
90;1545027383.106895;Disgust002138680.mp4;1545027390.073928
91;1545027392.402494;Disgust005941880.mp4;1545027398.929181
92;1545027402.392559;Disgust003307280.mp4;1545027410.673697
93;1545027412.876628;Disgust010102200.mp4;1545027418.30654
94;1545027421.444015;Disgust001637640.mp4;1545027428.769541
95;1545027431.303658;Disgust001229360.mp4;1545027435.858325
96;1545027438.168679;Disgust003330000.mp4;1545027443.257478
97;1545027445.603201;Disgust003210880.mp4;1545027453.34557
