Name:Person_32;Age:21;Gender:male;Ethnicity:Chinese;Primary Language:Mandarin
Video index;Video start time;Video name;Video end time
1;1583387325.3244195;Sad010651000.mp4;1583387339.0317018
2;1583387347.2636738;Sad010727800.mp4;1583387355.0760822
3;1583387365.043945;Sad010745800.mp4;1583387385.7976427
4;1583387391.0531645;Sad010805360.mp4;1583387397.1009033
5;1583387401.768322;Sad011004800.mp4;1583387408.2830353
6;1583387411.5472167;Sad011206040.mp4;1583387430.9536297
7;1583387436.0850306;Sad011435400.mp4;1583387445.001046
8;1583387448.4355655;Sad011450480.mp4;1583387456.3014963
9;1583387459.280942;Sad011752200.mp4;1583387467.887407
10;1583387474.5301054;Sad011801040.mp4;1583387492.3217251
11;1583387505.1893346;Sad011849680.mp4;1583387512.2229784
12;1583387529.4894755;Sad011956240.mp4;1583387534.6779678
13;1583387538.2841182;Fear005924440.mp4;1583387542.605925
14;1583387545.4333644;Fear010046200.mp4;1583387557.0145884
15;1583387561.5783854;Fear010251320.mp4;1583387576.1591685
16;1583387579.2500005;Fear010932520.mp4;1583387585.167861
17;1583387588.5204556;Fear011034640.mp4;1583387593.922025
18;1583387617.55735;Fear011847320.mp4;1583387630.1032026
19;1583387635.2541342;Fear011855880.mp4;1583387640.288175
20;1583387644.6600096;Fear012430040.mp4;1583387648.9228644
21;1583387654.2057378;Fear012910320.mp4;1583387661.1101086
22;1583387666.2930982;Fear012948087.mp4;1583387671.8042443
23;1583387675.7868013;Fear013016270.mp4;1583387682.3501961
24;1583387685.7063165;Fear013152487.mp4;1583387690.0729115
25;1583387693.8210816;Angry011458520.mp4;1583387699.6677191
26;1583387703.2603183;Angry011500040.mp4;1583387709.993255
27;1583387714.855345;Angry011817120.mp4;1583387719.1352286
28;1583387722.788509;Angry011823160.mp4;1583387728.5890326
29;1583387733.072316;Angry011824880.mp4;1583387743.1427407
30;1583387747.5077682;Angry011833280.mp4;1583387753.441718
31;1583387761.0675633;Angry012051160.mp4;1583387766.4628632
32;1583387769.862208;Angry012134720.mp4;1583387776.6196399
33;1583387781.8751633;Angry012317840.mp4;1583387790.9311683
34;1583387799.096711;Angry012332520.mp4;1583387804.9917905
35;1583387809.2123659;Angry012421760.mp4;1583387816.564471
36;1583387820.0009022;Angry012713400.mp4;1583387829.0138106
37;1583387832.7445066;Disgust001228240.mp4;1583387837.627217
38;1583387844.7879028;Disgust002010400.mp4;1583387850.5452297
39;1583387854.1902244;Disgust002123400.mp4;1583387861.0247042
40;1583387865.0979567;Disgust002138680.mp4;1583387871.653551
41;1583387874.8902042;Disgust003648600.mp4;1583387882.0320292
42;1583387886.932807;Disgust003815934.mp4;1583387896.1534748
43;1583387899.3282635;Disgust003845440.mp4;1583387906.763945
44;1583387914.1768703;Disgust004256680.mp4;1583387920.151697
45;1583387923.3991134;Disgust004424374.mp4;1583387927.3103912
46;1583387931.357245;Disgust004507280.mp4;1583387938.573662
47;1583387943.046619;Disgust004523000.mp4;1583387953.4625683
48;1583387956.834492;Disgust004540160.mp4;1583387961.1050158
49;1583387966.6020527;Happy004850214.mp4;1583387971.5898907
50;1583387976.7181962;Happy004910007.mp4;1583387981.3196323
51;1583387984.1628866;Happy005109000.mp4;1583387991.197206
52;1583387995.6059358;Happy005332407.mp4;1583388005.2414694
53;1583388009.9615424;Happy005542400.mp4;1583388015.2836852
54;1583388019.4135168;Happy005543160.mp4;1583388027.0689492
55;1583388030.561821;Happy005912080.mp4;1583388037.0111117
56;1583388041.8803477;Happy005927000.mp4;1583388047.9265797
57;1583388050.7757182;Happy010003880.mp4;1583388056.219854
58;1583388059.0263155;Happy010028014.mp4;1583388063.2983093
59;1583388066.1273782;Happy010102537.mp4;1583388073.3169262
60;1583388075.9280071;Happy010114657.mp4;1583388085.8006697
61;1583388089.3828845;Happy010128697.mp4;1583388093.0998385
62;1583388098.0185661;Happy010148720.mp4;1583388102.3003957
63;1583388105.770382;Happy010156083.mp4;1583388110.7849224
64;1583388114.326008;Happy010229040.mp4;1583388118.1137762
65;1583388121.0120249;Neutral014103760.mp4;1583388128.7231581
66;1583388132.5854697;Neutral015159640.mp4;1583388138.2714396
67;1583388141.1415527;Neutral020127800.mp4;1583388146.8354113
68;1583388150.8023;Neutral020950800.mp4;1583388154.6030533
69;1583388157.6066113;Neutral021437680.mp4;1583388162.6813924
70;1583388165.8917484;Neutral023340360.mp4;1583388172.0214534
71;1583388174.5952976;Neutral000029301.mp4;1583388179.2479959
72;1583388182.3391562;Neutral000705360.mp4;1583388187.7707338
73;1583388191.6640027;Neutral000734640.mp4;1583388196.1340575
74;1583388199.9653997;Neutral000909960.mp4;1583388204.1697555
75;1583388207.6222208;Neutral001541240.mp4;1583388214.0328526
76;1583388217.1744087;Neutral002117120.mp4;1583388222.3578987
77;1583388225.2637105;Neutral002118640.mp4;1583388234.8858361
78;1583388237.6612287;Neutral002144977.mp4;1583388241.6086135
79;1583388245.0322433;Neutral003012143.mp4;1583388250.1348147
80;1583388254.8983455;Neutral003044960.mp4;1583388259.006178
81;1583388261.5741687;Surprise002730440.mp4;1583388266.2847655
82;1583388271.4897273;Surprise003133720.mp4;1583388275.706909
83;1583388278.9744492;Surprise003343120.mp4;1583388284.5079627
84;1583388287.197908;Surprise003403857.mp4;1583388290.4645805
