Name:Person_13;Age:28;Gender:male;Ethnicity:Indian;Primary Language:Gujarati
Video index;Video start time;Video name;Video end time
17;1583477002.0035608;Disgust001604560.mp4;1583477006.9205463
18;1583477010.686762;Disgust001637640.mp4;1583477018.9260297
19;1583477023.2658727;Disgust001744640.mp4;1583477033.2520604
20;1583477037.2024596;Disgust001809000.mp4;1583477051.4163485
21;1583477055.575434;Disgust001934160.mp4;1583477062.7131336
22;1583477068.8309073;Disgust002006160.mp4;1583477077.965296
23;1583477082.19003;Disgust002010400.mp4;1583477092.253046
24;1583477097.0337439;Disgust002226280.mp4;1583477103.986961
25;1583477108.6449337;Disgust003210880.mp4;1583477122.101083
26;1583477126.668948;Disgust003936120.mp4;1583477138.901392
27;1583477143.2104394;Disgust011148120.mp4;1583477148.4932632
28;1583477151.9785483;Disgust011304200.mp4;1583477156.75973
37;1583477252.7742383;Sad000141494.mp4;1583477267.726246
38;1583477273.459887;Sad000150854.mp4;1583477279.0287123
39;1583477283.7810838;Sad000207560.mp4;1583477294.817888
40;1583477300.448282;Sad000317144.mp4;1583477306.4513805
45;1583477377.9490194;Surprise000102534.mp4;1583477393.4539573
46;1583477398.7162604;Surprise000157760.mp4;1583477402.721647
47;1583477406.6826334;Surprise000353800.mp4;1583477414.1483927
48;1583477419.066032;Surprise000652814.mp4;1583477424.408993
49;1583477427.6581938;Surprise000945960.mp4;1583477443.0797002
50;1583477448.0598755;Surprise001610960.mp4;1583477457.847722
51;1583477462.1433127;Surprise005841913.mp4;1583477467.296832
54;1583477504.6447854;Angry000223480.mp4;1583477515.6681995
55;1583477519.7184799;Angry000429620.mp4;1583477523.559294
56;1583477529.1766691;Angry000846120.mp4;1583477536.8502543
57;1583477540.4025493;Angry002014840.mp4;1583477547.274977
58;1583477551.453565;Angry003319680.mp4;1583477556.7463214
59;1583477560.6648648;Angry003345000.mp4;1583477565.8549452
60;1583477569.7131467;Angry005419880.mp4;1583477577.2772758
61;1583477580.59919;Angry011419080.mp4;1583477586.2000985
81;1583477823.0759768;Fear000552400.mp4;1583477836.1682565
82;1583477843.695049;Fear000852880.mp4;1583477851.701264
83;1583477855.9433372;Fear001055020.mp4;1583477863.1247878
84;1583477874.285923;Fear001058600.mp4;1583477882.2109292
85;1583477885.48784;Fear001113440.mp4;1583477896.7119122
86;1583477900.743247;Fear001114600.mp4;1583477907.1217434
87;1583477910.5964935;Fear003439750.mp4;1583477917.9410477
88;1583477921.288489;Fear003556960.mp4;1583477927.559595
89;1583477938.5602875;Fear004118480.mp4;1583477944.6819701
90;1583477948.2441995;Fear010930760.mp4;1583477955.5306897
91;1583477959.175104;Fear011029550.mp4;1583477974.3081198
92;1583477977.7743146;Fear011418880.mp4;1583477988.0379906
