Name:Person_52;Age:18;Gender:Female;Ethnicity:Chinese;Primary Language:Chinese
Video index;Video start time;Video name;Video end time
1;1545024935.32708;Surprise012341120.mp4;1545024967.873698
2;1545024983.157912;Surprise003715767.mp4;1545024992.313054
3;1545024998.365811;Surprise003707080.mp4;1545025008.563094
4;1545025011.950222;Surprise012101720.mp4;1545025024.403869
5;1545025028.495069;Surprise002728760.mp4;1545025036.315045
6;1545025041.696233;Surprise000252168.mp4;1545025049.312944
7;1545025054.807067;Surprise012726680.mp4;1545025060.728316
8;1545025064.824058;Surprise000643974.mp4;1545025070.336905
9;1545025073.511314;Surprise011809840.mp4;1545025079.808729
10;1545025093.031434;Angry012335760.mp4;1545025097.208336
11;1545025099.999832;Angry001943720.mp4;1545025105.545442
12;1545025109.414705;Angry002338014.mp4;1545025115.752163
13;1545025120.906392;Angry012332520.mp4;1545025127.289658
14;1545025130.495015;Angry002547360.mp4;1545025136.258642
15;1545025139.581383;Angry004508680.mp4;1545025145.089463
16;1545025148.40788;Angry011506440.mp4;1545025153.35611
17;1545025157.264858;Angry002639600.mp4;1545025163.387858
18;1545025167.352955;Angry002338414.mp4;1545025175.29561
19;1545025179.086916;Angry020913240.mp4;1545025184.862649
20;1545025189.734656;Angry000846120.mp4;1545025195.816091
21;1545025199.962734;Angry015256413.mp4;1545025208.009878
22;1545025212.544955;Angry000450454.mp4;1545025219.263135
23;1545025224.280412;Angry012713400.mp4;1545025229.64216
24;1545025233.439998;Angry004510640.mp4;1545025241.105662
25;1545025246.329333;Angry003446574.mp4;1545025258.260467
26;1545025263.544832;Angry005006800.mp4;1545025269.144898
27;1545025277.047203;Fear013736360.mp4;1545025282.460438
28;1545025286.13452;Fear001602760.mp4;1545025293.817468
29;1545025297.504453;Fear010924040.mp4;1545025307.699554
30;1545025312.165999;Fear000852880.mp4;1545025319.937056
31;1545025324.086909;Fear004653400.mp4;1545025329.720847
32;1545025332.741613;Fear004305440.mp4;1545025342.217466
33;1545025345.570072;Fear001113440.mp4;1545025352.000672
34;1545025355.527852;Fear001143440.mp4;1545025361.912058
35;1545025365.333713;Fear004545894.mp4;1545025373.648589
36;1545025377.521229;Fear011845760.mp4;1545025382.240838
37;1545025387.529513;Sad012336688.mp4;1545025397.426331
38;1545025400.394007;Sad003354480.mp4;1545025405.080493
39;1545025409.003357;Sad012528560.mp4;1545025418.073268
40;1545025421.592595;Sad004141880.mp4;1545025427.888053
41;1545025431.233185;Sad003716120.mp4;1545025437.37024
42;1545025440.622426;Sad005948120.mp4;1545025446.63957
43;1545025450.997977;Sad003716360.mp4;1545025457.223571
44;1545025460.384915;Sad000317144.mp4;1545025466.81778
45;1545025470.143555;Sad005231565.mp4;1545025479.985014
46;1545025483.510055;Sad013211760.mp4;1545025497.891113
47;1545025500.615204;Sad010205440.mp4;1545025506.625757
48;1545025509.47712;Sad005255120.mp4;1545025515.775922
49;1545025524.082821;Sad013839760.mp4;1545025529.937649
50;1545025533.704545;Sad011752200.mp4;1545025541.065938
51;1545025544.024121;Sad010331720.mp4;1545025550.838528
52;1545025555.417484;Happy005927000.mp4;1545025561.929262
53;1545025565.167719;Happy012056680.mp4;1545025570.619461
54;1545025574.199677;Happy005143680.mp4;1545025580.338404
55;1545025583.092264;Happy000808160.mp4;1545025591.53718
56;1545025594.527505;Happy002504480.mp4;1545025600.455987
57;1545025603.51531;Happy000901567.mp4;1545025608.298245
58;1545025613.806475;Happy001734840.mp4;1545025619.254988
59;1545025623.273067;Happy004312720.mp4;1545025627.608091
60;1545025630.887973;Happy000231280.mp4;1545025639.465792
61;1545025642.273676;Happy000534800.mp4;1545025648.929993
62;1545025652.087543;Happy010258723.mp4;1545025659.235054
63;1545025662.33776;Happy001834160.mp4;1545025667.82531
64;1545025670.927573;Happy012131600.mp4;1545025675.890945
65;1545025679.535233;Happy002723534.mp4;1545025685.242897
66;1545025688.161378;Happy002252017.mp4;1545025694.122026
67;1545025697.01554;Happy005626200.mp4;1545025706.343372
68;1545025709.910481;Happy004026600.mp4;1545025715.905534
69;1545025719.783648;Happy001742240.mp4;1545025726.001903
70;1545025728.734538;Happy000247920.mp4;1545025734.666389
71;1545025740.991954;Neutral002913374.mp4;1545025749.941204
72;1545025753.170058;Neutral012019363.mp4;1545025760.658789
73;1545025763.870091;Neutral000029301.mp4;1545025769.723579
74;1545025773.241213;Neutral013837440.mp4;1545025777.010526
75;1545025781.137033;Neutral012037520.mp4;1545025787.954116
76;1545025791.440054;Neutral003044960.mp4;1545025797.325359
77;1545025800.809329;Neutral010623080.mp4;1545025805.969137
78;1545025808.849997;Neutral004614520.mp4;1545025815.426276
79;1545025818.472591;Neutral014103760.mp4;1545025824.810745
80;1545025828.520187;Neutral013244600.mp4;1545025834.355145
81;1545025837.161707;Neutral002020400.mp4;1545025841.459629
82;1545025845.145758;Neutral002616120.mp4;1545025851.369418
83;1545025855.733425;Neutral000427934.mp4;1545025861.409517
84;1545025865.992095;Neutral002150080.mp4;1545025871.145077
85;1545025873.824549;Neutral000645280.mp4;1545025880.258132
86;1545025883.105542;Neutral002901240.mp4;1545025889.379653
87;1545025892.074593;Neutral003934614.mp4;1545025899.027178
88;1545025902.912008;Neutral004034294.mp4;1545025906.831842
89;1545025913.065801;Disgust004507280.mp4;1545025926.714348
90;1545025930.296941;Disgust000633160.mp4;1545025936.762312
91;1545025939.639513;Disgust012456720.mp4;1545025944.736392
92;1545025947.86545;Disgust005742240.mp4;1545025956.650046
93;1545025960.13033;Disgust002123400.mp4;1545025967.664546
94;1545025970.335425;Disgust004949960.mp4;1545025977.963559
95;1545025980.95816;Disgust014403887.mp4;1545025988.033129
96;1545025994.455979;Disgust004541880.mp4;1545026002.890295
