Name:Person_14;Age:24;Gender:male;Ethnicity:Caucasizn = ancestry originally from China;Primary Language:Mandarin
Video index;Video start time;Video name;Video end time
1;1583380439.9028454;Neutral004951200.mp4;1583380461.9947822
2;1583380482.7597475;Neutral005040480.mp4;1583380495.4620335
3;1583380503.056343;Neutral005243400.mp4;1583380512.995845
4;1583380519.2263231;Neutral005250600.mp4;1583380528.8264015
5;1583380535.457508;Neutral005402480.mp4;1583380548.6009188
6;1583380563.1392305;Neutral005533800.mp4;1583380575.2073495
7;1583380583.3145316;Neutral005540120.mp4;1583380590.1475816
8;1583380597.804141;Neutral005733200.mp4;1583380608.1742783
9;1583380620.906374;Neutral005744520.mp4;1583380633.757232
10;1583380642.322023;Neutral010037480.mp4;1583380651.0442789
11;1583380655.938824;Neutral010121000.mp4;1583380663.1755064
12;1583380668.2996597;Neutral010155840.mp4;1583380683.6924527
13;1583380690.5727904;Neutral010224243.mp4;1583380704.8960125
14;1583380717.0078075;Neutral010247814.mp4;1583380724.1780562
15;1583380729.3750093;Neutral010306120.mp4;1583380741.3251824
16;1583380748.5751388;Neutral010419920.mp4;1583380772.131659
17;1583380781.267172;Disgust000745280.mp4;1583380794.5698664
18;1583380802.6696606;Disgust001229360.mp4;1583380811.2187753
19;1583380820.8990471;Disgust001604560.mp4;1583380827.785144
20;1583380832.6873822;Disgust001604640.mp4;1583380839.1783576
21;1583380845.1191077;Disgust001629720.mp4;1583380853.8205404
22;1583380860.5443127;Disgust001744640.mp4;1583380877.5227523
23;1583380881.8110032;Disgust001809000.mp4;1583380888.9904227
24;1583380894.49945;Disgust001934160.mp4;1583380901.2878997
25;1583380906.134845;Disgust002006160.mp4;1583380913.0626965
26;1583380917.2214682;Disgust002010400.mp4;1583380924.910525
27;1583380930.7552729;Disgust002123400.mp4;1583380938.2362704
28;1583380943.0885808;Disgust002138680.mp4;1583380952.519606
29;1583380957.0343685;Sad001821420.mp4;1583380964.2906628
30;1583380972.2303286;Sad002020680.mp4;1583380978.8585627
31;1583380984.3882124;Sad002206014.mp4;1583380992.853639
32;1583380997.64884;Sad002251800.mp4;1583381009.0958438
33;1583381021.4143465;Sad002255200.mp4;1583381028.254808
34;1583381031.80392;Sad002525560.mp4;1583381042.8367493
35;1583381049.8797803;Sad002739720.mp4;1583381058.2795439
36;1583381064.4369876;Sad003221880.mp4;1583381070.542887
37;1583381074.4736285;Sad003224360.mp4;1583381081.887374
38;1583381085.6606364;Sad003228440.mp4;1583381095.8726003
39;1583381109.237512;Sad003334640.mp4;1583381117.8574789
40;1583381122.291301;Sad003354480.mp4;1583381129.5217726
41;1583381139.7224445;Fear011847320.mp4;1583381151.2692897
42;1583381160.0611384;Fear011855880.mp4;1583381165.4922404
43;1583381170.2725174;Fear012430040.mp4;1583381179.3107176
44;1583381183.6095874;Fear012910320.mp4;1583381196.2631075
45;1583381202.1754696;Fear012948087.mp4;1583381210.9798682
46;1583381215.054258;Fear013016270.mp4;1583381222.4088826
47;1583381226.1087518;Fear013152487.mp4;1583381232.526862
48;1583381239.117502;Fear013736360.mp4;1583381244.3822887
49;1583381249.8227596;Fear013746920.mp4;1583381258.7625475
50;1583381264.6538203;Fear015610480.mp4;1583381275.0453374
51;1583381279.5838552;Fear001846440.mp4;1583381287.2289226
52;1583381291.9187927;Fear002414574.mp4;1583381301.577951
53;1583381306.029476;Surprise001905680.mp4;1583381314.22468
54;1583381318.3309152;Surprise002519000.mp4;1583381328.1310272
55;1583381333.2795172;Surprise002523280.mp4;1583381340.440739
56;1583381346.5983527;Surprise002728760.mp4;1583381357.2983499
57;1583381364.0556169;Surprise003118400.mp4;1583381372.2516346
58;1583381380.848304;Surprise003150857.mp4;1583381385.8035843
59;1583381390.3703058;Surprise003256320.mp4;1583381400.9369223
60;1583381405.1147559;Surprise003314534.mp4;1583381412.7032285
61;1583381417.8662827;Surprise003420687.mp4;1583381425.887054
62;1583381430.0036056;Surprise003609600.mp4;1583381439.7127552
63;1583381443.647011;Surprise003715767.mp4;1583381449.3553996
64;1583381452.8219392;Surprise003723054.mp4;1583381461.8818252
65;1583381465.48256;Happy000456960.mp4;1583381471.9509308
66;1583381475.779222;Happy000548800.mp4;1583381484.601667
67;1583381491.529247;Happy000606080.mp4;1583381496.6233208
68;1583381503.451418;Happy000654320.mp4;1583381515.195839
69;1583381523.3266776;Happy000724480.mp4;1583381531.5820124
70;1583381535.8920815;Happy000808160.mp4;1583381548.1873152
71;1583381554.7871926;Happy000812280.mp4;1583381562.9372437
72;1583381568.525531;Happy000812598.mp4;1583381573.6907277
73;1583381577.603298;Happy000853240.mp4;1583381582.242632
74;1583381587.1102698;Happy000901567.mp4;1583381594.1363404
75;1583381598.9540086;Happy001138040.mp4;1583381605.3682096
76;1583381613.1708035;Happy001215160.mp4;1583381620.3206491
77;1583381629.074315;Happy001255040.mp4;1583381634.5601246
78;1583381638.3606365;Happy001305160.mp4;1583381643.6940148
79;1583381648.9942982;Happy001335200.mp4;1583381657.5332515
80;1583381661.7392771;Happy001345207.mp4;1583381669.890349
81;1583381676.7880614;Angry001454480.mp4;1583381681.4769285
82;1583381687.694869;Angry001549894.mp4;1583381701.823417
83;1583381706.7946863;Angry001940720.mp4;1583381714.6273263
84;1583381719.2961261;Angry002338414.mp4;1583381729.7246585
85;1583381736.0241284;Angry002350040.mp4;1583381746.9675083
86;1583381750.9624963;Angry002421200.mp4;1583381756.628281
87;1583381759.610414;Angry002547360.mp4;1583381766.5095413
88;1583381772.030407;Angry002613894.mp4;1583381782.4637973
89;1583381789.1147566;Angry002757160.mp4;1583381796.2070692
90;1583381800.1014674;Angry003050760.mp4;1583381808.1363113
91;1583381811.7982335;Angry003210247.mp4;1583381818.4698634
92;1583381821.4976532;Angry003415240.mp4;1583381827.0086732
