Name:Person_7;Age:23;Gender:male;Ethnicity:Chinese;Primary Language:Mandrain
Video index;Video start time;Video name;Video end time
33;1583474859.6031983;Fear000331374.mp4;1583474868.5408664
34;1583474872.1394625;Fear000359934.mp4;1583474880.487594
35;1583474884.2890477;Fear000436000.mp4;1583474899.7467787
36;1583474906.4438841;Fear000540800.mp4;1583474915.6053796
39;1583474946.4933708;Happy000231280.mp4;1583474959.6920807
40;1583474962.873156;Happy000247920.mp4;1583474969.214513
41;1583474976.8627717;Happy000416200.mp4;1583474984.608232
42;1583474987.7426615;Happy000422800.mp4;1583474995.6290405
43;1583474998.960726;Happy000534800.mp4;1583475007.9229915
44;1583475011.6825001;Happy003029120.mp4;1583475021.9790454
45;1583475025.7827554;Happy003507880.mp4;1583475034.495939
46;1583475037.861983;Happy003539527.mp4;1583475044.9781592
47;1583475049.475451;Happy004355094.mp4;1583475054.3504848
48;1583475060.7278295;Happy004959680.mp4;1583475068.4296384
49;1583475071.983579;Happy012256040.mp4;1583475079.532887
50;1583475083.3287022;Happy012559640.mp4;1583475090.6293788
51;1583475094.395826;Happy013557320.mp4;1583475101.9340382
65;1583475254.1334503;Neutral010419920.mp4;1583475264.1349905
66;1583475266.8461108;Neutral010622160.mp4;1583475273.9751482
67;1583475277.034352;Neutral012039560.mp4;1583475285.546942
88;1583475490.9523742;Disgust000236840.mp4;1583475500.279474
89;1583475505.1263764;Disgust000628840.mp4;1583475515.6645277
90;1583475518.1413126;Disgust000633160.mp4;1583475526.8306212
91;1583475530.795853;Disgust000707320.mp4;1583475536.2442577
92;1583475538.695196;Disgust000745280.mp4;1583475546.506978
