Name:Person_42;Age:22;Gender:Male;Ethnicity:Chinese;Primary Language:Chinese
Video index;Video start time;Video name;Video end time
1;1545362938.380261;Angry003124480.mp4;1545362946.598583
2;1545362952.339273;Angry000429620.mp4;1545362959.381863
3;1545362965.735358;Angry005138840.mp4;1545362975.059756
4;1545362980.156115;Angry003108520.mp4;1545362988.53676
5;1545362992.54314;Angry011457120.mp4;1545362998.359065
6;1545363002.10554;Angry012830960.mp4;1545363007.959193
7;1545363012.791926;Angry012048128.mp4;1545363020.664905
8;1545363024.235851;Angry003042640.mp4;1545363030.370419
9;1545363033.40419;Angry002350040.mp4;1545363039.184149
10;1545363043.13526;Angry004559600.mp4;1545363049.873605
11;1545363054.36461;Angry013847328.mp4;1545363061.255472
12;1545363065.602397;Angry011432160.mp4;1545363073.156399
13;1545363076.875173;Angry002547360.mp4;1545363084.6262
14;1545363087.625193;Angry015441400.mp4;1545363093.070893
15;1545363096.104836;Angry002137000.mp4;1545363102.145662
16;1545363105.323476;Angry004805814.mp4;1545363110.509761
17;1545363113.587856;Angry004510640.mp4;1545363118.713459
18;1545363129.109193;Neutral003443400.mp4;1545363137.384703
19;1545363140.973805;Neutral003653680.mp4;1545363149.967139
20;1545363153.555811;Neutral004614520.mp4;1545363164.286716
21;1545363167.20933;Neutral011758680.mp4;1545363175.103914
22;1545363177.726066;Neutral015159640.mp4;1545363184.263289
23;1545363187.375783;Neutral013607568.mp4;1545363196.664974
24;1545363200.172244;Neutral002020400.mp4;1545363210.668551
25;1545363214.107582;Neutral005250600.mp4;1545363220.365306
26;1545363223.731019;Neutral003853320.mp4;1545363232.577245
27;1545363236.428688;Neutral010419920.mp4;1545363243.395815
28;1545363246.216334;Neutral004818054.mp4;1545363252.755987
29;1545363255.963713;Neutral010306120.mp4;1545363262.82104
30;1545363266.131158;Neutral003753360.mp4;1545363272.497882
31;1545363275.76149;Neutral002144977.mp4;1545363281.591814
32;1545363287.022424;Neutral004245040.mp4;1545363293.917707
33;1545363298.441959;Neutral003733080.mp4;1545363303.40191
