Name:Person_25;Age:23;Gender:male;Ethnicity:Chinese;Primary Language:Cantonese
Video index;Video start time;Video name;Video end time
1;1583393483.9927022;Disgust010942127.mp4;1583393509.0584717
2;1583393516.7527497;Disgust011055560.mp4;1583393536.6742952
3;1583393542.0112498;Disgust011152200.mp4;1583393556.2007947
4;1583393561.7587562;Disgust011158480.mp4;1583393569.722563
5;1583393579.2912893;Disgust014403887.mp4;1583393593.7483234
6;1583393603.3274295;Disgust014429160.mp4;1583393616.0278285
7;1583393621.5140457;Disgust014824160.mp4;1583393630.9491475
13;1583393700.3815901;Neutral004951200.mp4;1583393706.1345153
14;1583393709.3266342;Neutral005040480.mp4;1583393716.6570988
15;1583393720.3144164;Neutral005243400.mp4;1583393728.0991125
16;1583393731.4733899;Neutral005250600.mp4;1583393741.583754
17;1583393745.6395605;Neutral005402480.mp4;1583393753.3475246
18;1583393758.2501373;Neutral005533800.mp4;1583393767.2808478
19;1583393771.7518396;Neutral005540120.mp4;1583393777.4836748
20;1583393781.640508;Neutral005733200.mp4;1583393789.8957472
21;1583393794.3538053;Neutral005744520.mp4;1583393801.000369
22;1583393805.119169;Neutral010037480.mp4;1583393814.7801757
23;1583393820.5648737;Neutral010121000.mp4;1583393825.6049626
24;1583393830.4410896;Neutral010155840.mp4;1583393837.6541715
25;1583393842.152727;Neutral010217640.mp4;1583393848.2347631
26;1583393854.285159;Neutral010224243.mp4;1583393862.5456734
27;1583393866.577756;Neutral010247814.mp4;1583393873.4704523
28;1583393878.1531901;Neutral010306120.mp4;1583393887.8676217
29;1583393891.518032;Surprise001548120.mp4;1583393898.581252
30;1583393902.8343322;Surprise001759754.mp4;1583393914.0009453
31;1583393917.0539143;Surprise001905680.mp4;1583393925.14489
32;1583393929.1479995;Surprise001913160.mp4;1583393935.2233567
33;1583393939.4859724;Surprise002519000.mp4;1583393946.3003738
34;1583393949.8374772;Surprise002523280.mp4;1583393956.67178
35;1583393961.944534;Surprise002728760.mp4;1583393970.8187447
36;1583393974.2463768;Surprise003118400.mp4;1583393983.721447
37;1583393988.4781108;Surprise003150857.mp4;1583393993.3760617
38;1583393996.7131853;Surprise003256320.mp4;1583394002.052085
39;1583394009.8750296;Surprise003314534.mp4;1583394015.5740983
40;1583394019.1561859;Surprise004319360.mp4;1583394031.1842065
41;1583394035.0366156;Happy012131600.mp4;1583394040.2563412
42;1583394045.2143984;Happy012135560.mp4;1583394049.9843948
43;1583394053.641204;Happy012155840.mp4;1583394061.3186126
44;1583394067.4411044;Happy012236960.mp4;1583394074.5282745
45;1583394078.2929502;Happy012447680.mp4;1583394085.7245011
46;1583394089.8818228;Happy012633640.mp4;1583394093.903706
47;1583394098.4157481;Happy014140967.mp4;1583394107.0341604
48;1583394110.4797552;Happy000853240.mp4;1583394114.8557463
49;1583394117.8622198;Happy000901567.mp4;1583394122.6015847
50;1583394125.504837;Happy001138040.mp4;1583394130.5093122
51;1583394133.3779602;Happy001215160.mp4;1583394140.3049204
52;1583394143.4598134;Happy001255040.mp4;1583394150.1635592
53;1583394153.3587925;Happy001305160.mp4;1583394159.5261507
54;1583394161.9487338;Happy001335200.mp4;1583394166.1683607
55;1583394171.2819545;Happy001345207.mp4;1583394175.164601
56;1583394179.3424165;Happy001719520.mp4;1583394187.2216787
69;1583394304.5954256;Sad015653680.mp4;1583394314.8548462
70;1583394317.7440128;Sad000510760.mp4;1583394322.8837223
71;1583394326.6195858;Sad001305880.mp4;1583394336.685306
72;1583394339.6580534;Sad001425880.mp4;1583394347.6051793
73;1583394351.331531;Sad002300417.mp4;1583394356.7344244
74;1583394359.418224;Sad002302057.mp4;1583394363.384166
75;1583394367.3317285;Sad002410291.mp4;1583394371.732424
76;1583394374.6202228;Sad002643280.mp4;1583394380.2221937
77;1583394383.0480192;Sad002712960.mp4;1583394390.4125395
78;1583394393.4341428;Sad003716120.mp4;1583394402.264753
79;1583394406.0145597;Sad003849000.mp4;1583394411.3189435
80;1583394415.820715;Sad004023160.mp4;1583394427.1530554
81;1583394430.7829611;Fear002616840.mp4;1583394435.1628258
82;1583394437.6156151;Fear002828240.mp4;1583394442.9035914
83;1583394445.3873782;Fear002941400.mp4;1583394451.913236
84;1583394456.4345734;Fear003314854.mp4;1583394462.3889
85;1583394465.432508;Fear003639560.mp4;1583394471.403559
86;1583394475.0500078;Fear004050280.mp4;1583394481.5335379
87;1583394485.860873;Fear010226800.mp4;1583394490.7878325
88;1583394493.8220603;Fear010340320.mp4;1583394498.3396285
89;1583394500.9922097;Fear010543574.mp4;1583394507.0139527
90;1583394510.0362227;Fear010839487.mp4;1583394517.1383157
91;1583394520.0703065;Fear010845040.mp4;1583394527.8178322
92;1583394530.8934069;Fear010924040.mp4;1583394538.7749796
